has_stockout,total_stockout_kg,first_stockout_day,number_of_stockout_days,fw_stockout_days,fuel_stockout_days,ammo_stockout_days,total_fw_stockout_kg,total_fuel_stockout_kg,total_ammo_stockout_kg
true,597.043106,98,1,0,0,1,0.000000,0.000000,597.043106
true,59453.063711,7,6,3,0,3,2368.016424,0.000000,57085.047286
true,198737.190541,46,9,0,0,9,0.000000,0.000000,198737.190541
true,10302.263855,46,3,0,0,3,0.000000,0.000000,10302.263855
true,4026.457519,46,1,0,0,1,0.000000,0.000000,4026.457519
true,54945.489784,31,3,0,0,3,0.000000,0.000000,54945.489784
true,13636.757074,61,1,0,0,1,0.000000,0.000000,13636.757074
true,26233.919997,10,3,0,1,2,0.000000,7406.300000,18827.619997
true,72317.845611,35,5,0,0,5,0.000000,0.000000,72317.845611
true,4684.170202,36,1,0,0,1,0.000000,0.000000,4684.170202
true,25822.546618,80,2,0,0,2,0.000000,0.000000,25822.546618
true,1284.298577,23,1,0,0,1,0.000000,0.000000,1284.298577
true,19373.370798,80,2,0,0,2,0.000000,0.000000,19373.370798
true,29714.887941,40,4,0,0,4,0.000000,0.000000,29714.887941
true,12139.240123,99,2,0,0,2,0.000000,0.000000,12139.240123
true,3541.949956,19,1,0,0,1,0.000000,0.000000,3541.949956
true,46.227682,16,1,1,0,0,46.227682,0.000000,0.000000
true,981.782042,70,1,0,0,1,0.000000,0.000000,981.782042
true,32023.176673,22,5,0,0,5,0.000000,0.000000,32023.176673
true,15312.610026,63,2,0,0,2,0.000000,0.000000,15312.610026
true,94957.152206,41,10,1,0,9,172.260928,0.000000,94784.891278
true,11036.676113,27,1,0,0,1,0.000000,0.000000,11036.676113
true,30750.757612,73,2,0,0,2,0.000000,0.000000,30750.757612
true,49800.114364,19,5,0,0,5,0.000000,0.000000,49800.114364
true,96721.461170,95,4,0,0,4,0.000000,0.000000,96721.461170
true,7987.439176,75,3,1,0,2,280.420536,0.000000,7707.018640
true,22296.150667,54,3,0,0,3,0.000000,0.000000,22296.150667
true,26728.820817,22,5,0,0,5,0.000000,0.000000,26728.820817
true,29598.744904,96,2,0,0,2,0.000000,0.000000,29598.744904
true,50113.760782,85,3,0,0,3,0.000000,0.000000,50113.760782
true,17054.532264,57,2,0,0,2,0.000000,0.000000,17054.532264
true,52314.263588,80,5,0,0,5,0.000000,0.000000,52314.263588
true,58106.519948,67,3,0,0,3,0.000000,0.000000,58106.519948
true,2040.449184,38,1,0,0,1,0.000000,0.000000,2040.449184
true,34968.160700,41,2,0,0,2,0.000000,0.000000,34968.160700
true,59230.831941,50,4,0,0,4,0.000000,0.000000,59230.831941
true,11038.209136,86,2,0,0,2,0.000000,0.000000,11038.209136
true,10115.767913,12,1,0,0,1,0.000000,0.000000,10115.767913
true,15910.000122,28,1,0,0,1,0.000000,0.000000,15910.000122
true,86047.168225,50,3,0,0,3,0.000000,0.000000,86047.168225
true,2317.495065,68,2,0,0,2,0.000000,0.000000,2317.495065
true,61556.783705,76,2,0,0,2,0.000000,0.000000,61556.783705
true,1434.838755,67,1,0,0,1,0.000000,0.000000,1434.838755
true,43314.833226,54,5,2,0,3,1271.996065,0.000000,42042.837162
true,8504.130621,61,1,0,0,1,0.000000,0.000000,8504.130621
true,19457.994052,58,5,1,0,4,110.487779,0.000000,19347.506273
true,36018.459584,83,2,0,0,2,0.000000,0.000000,36018.459584
true,61391.616136,7,4,0,0,4,0.000000,0.000000,61391.616136
true,173767.424163,14,10,1,0,9,4440.109854,0.000000,169327.314310
true,2670.786078,73,1,0,0,1,0.000000,0.000000,2670.786078
true,85674.778815,48,7,0,0,7,0.000000,0.000000,85674.778815
true,13247.511585,28,2,0,0,2,0.000000,0.000000,13247.511585
true,88.561614,97,1,1,0,0,88.561614,0.000000,0.000000
true,5657.240114,88,3,0,0,3,0.000000,0.000000,5657.240114
true,27.865373,34,1,1,0,0,27.865373,0.000000,0.000000
true,3944.133754,92,1,0,0,1,0.000000,0.000000,3944.133754
true,5576.772938,42,2,0,0,2,0.000000,0.000000,5576.772938
true,2664.470918,19,1,0,0,1,0.000000,0.000000,2664.470918
true,112058.480977,39,4,0,0,4,0.000000,0.000000,112058.480977
true,6699.601769,72,1,0,0,1,0.000000,0.000000,6699.601769
true,2522.545440,59,1,0,0,1,0.000000,0.000000,2522.545440
true,135589.892366,8,6,0,0,6,0.000000,0.000000,135589.892366
true,40887.760858,39,5,0,0,5,0.000000,0.000000,40887.760858
true,37649.404373,17,5,0,0,5,0.000000,0.000000,37649.404373
true,24205.594297,30,4,0,0,4,0.000000,0.000000,24205.594297
true,18233.655836,90,1,0,0,1,0.000000,0.000000,18233.655836
true,19329.759793,74,4,0,0,4,0.000000,0.000000,19329.759793
true,108965.192286,16,8,0,0,8,0.000000,0.000000,108965.192286
true,35527.051002,10,2,0,0,2,0.000000,0.000000,35527.051002
true,5089.557264,47,2,1,0,1,192.810140,0.000000,4896.747123
true,2813.960332,67,1,0,0,1,0.000000,0.000000,2813.960332
true,9644.354197,82,3,0,0,3,0.000000,0.000000,9644.354197
true,47492.672157,13,4,0,0,4,0.000000,0.000000,47492.672157
true,1464.768237,57,1,0,0,1,0.000000,0.000000,1464.768237
true,11824.534240,85,2,0,0,2,0.000000,0.000000,11824.534240
true,5971.069955,73,1,0,0,1,0.000000,0.000000,5971.069955
true,32761.729191,6,5,1,0,4,2165.533116,0.000000,30596.196074
true,5832.709259,39,4,1,0,3,148.335380,0.000000,5684.373880
true,52496.169339,36,3,0,0,3,0.000000,0.000000,52496.169339
true,6222.253726,22,1,0,0,1,0.000000,0.000000,6222.253726
true,38434.580919,76,4,0,0,4,0.000000,0.000000,38434.580919
true,2349.469044,27,1,1,0,0,2349.469044,0.000000,0.000000
true,25538.912727,11,5,0,0,5,0.000000,0.000000,25538.912727
true,23241.229862,22,3,1,0,2,91.669934,0.000000,23149.559928
true,30478.402388,26,4,0,0,4,0.000000,0.000000,30478.402388
true,13630.580528,10,3,1,0,2,196.097728,0.000000,13434.482801
true,470.019841,65,1,0,0,1,0.000000,0.000000,470.019841
true,1844.921036,19,1,0,0,1,0.000000,0.000000,1844.921036
true,55563.349145,32,3,0,0,3,0.000000,0.000000,55563.349145
true,3593.923299,77,2,0,0,2,0.000000,0.000000,3593.923299
true,5558.929691,42,1,0,0,1,0.000000,0.000000,5558.929691
true,73349.853016,41,11,0,0,11,0.000000,0.000000,73349.853016
true,72034.289955,69,3,0,0,3,0.000000,0.000000,72034.289955
true,97598.618037,61,8,0,0,8,0.000000,0.000000,97598.618037
true,25685.954234,47,3,0,0,3,0.000000,0.000000,25685.954234
true,33284.137073,7,6,1,0,5,52.383154,0.000000,33231.753919
true,44971.105726,13,7,1,0,6,42.317385,0.000000,44928.788340
true,3732.816128,16,3,0,0,3,0.000000,0.000000,3732.816128
true,160366.813172,20,8,0,0,8,0.000000,0.000000,160366.813172
true,4937.751179,77,1,0,0,1,0.000000,0.000000,4937.751179
true,70626.524149,10,6,1,0,6,490.813172,0.000000,70135.710977
true,22177.805962,14,2,0,0,2,0.000000,0.000000,22177.805962
true,15306.245732,20,4,0,0,4,0.000000,0.000000,15306.245732
true,9741.105918,48,2,0,0,2,0.000000,0.000000,9741.105918
true,32793.606942,13,5,0,0,5,0.000000,0.000000,32793.606942
true,50630.733786,17,8,0,0,8,0.000000,0.000000,50630.733786
true,1060.650440,74,1,0,0,1,0.000000,0.000000,1060.650440
true,150268.747293,27,8,1,0,7,728.112952,0.000000,149540.634341
true,7798.221379,60,1,0,0,1,0.000000,0.000000,7798.221379
true,133976.449239,8,9,0,0,9,0.000000,0.000000,133976.449239
true,27283.331248,37,5,0,0,5,0.000000,0.000000,27283.331248
true,23347.386422,31,5,0,0,5,0.000000,0.000000,23347.386422
true,21786.009636,82,4,0,0,4,0.000000,0.000000,21786.009636
true,31537.383037,17,5,0,0,5,0.000000,0.000000,31537.383037
true,19106.084720,29,4,1,0,3,311.889445,0.000000,18794.195275
true,28075.465795,9,3,0,0,3,0.000000,0.000000,28075.465795
true,43937.751308,62,4,0,0,4,0.000000,0.000000,43937.751308
true,34416.892717,72,5,1,0,4,154.349530,0.000000,34262.543188
true,143326.886287,30,6,0,0,6,0.000000,0.000000,143326.886287
true,191741.116119,34,13,0,0,13,0.000000,0.000000,191741.116119
true,25669.291555,90,4,0,0,4,0.000000,0.000000,25669.291555
true,4763.502252,17,4,2,0,2,749.410560,0.000000,4014.091692
true,4878.737484,94,2,0,0,2,0.000000,0.000000,4878.737484
true,27487.852735,43,7,0,0,7,0.000000,0.000000,27487.852735
true,25372.888316,19,4,0,0,4,0.000000,0.000000,25372.888316
true,86695.369305,39,4,0,0,4,0.000000,0.000000,86695.369305
true,85771.435366,22,3,0,0,3,0.000000,0.000000,85771.435366
true,21037.153031,66,5,0,0,5,0.000000,0.000000,21037.153031
true,14528.690772,63,3,0,0,3,0.000000,0.000000,14528.690772
true,195713.231820,10,10,0,0,10,0.000000,0.000000,195713.231820
true,7480.533891,14,1,0,0,1,0.000000,0.000000,7480.533891
true,103117.669474,43,3,0,0,3,0.000000,0.000000,103117.669474
true,6657.717382,57,1,0,0,1,0.000000,0.000000,6657.717382
true,19218.594768,30,3,0,0,3,0.000000,0.000000,19218.594768
true,5033.613220,56,1,0,0,1,0.000000,0.000000,5033.613220
true,1643.322483,43,1,0,0,1,0.000000,0.000000,1643.322483
true,25186.526694,42,3,0,0,3,0.000000,0.000000,25186.526694
true,13543.021205,25,4,0,0,4,0.000000,0.000000,13543.021205
true,18807.296521,79,1,0,0,1,0.000000,0.000000,18807.296521
true,32448.574195,82,4,0,0,4,0.000000,0.000000,32448.574195
true,24383.798032,26,4,0,0,4,0.000000,0.000000,24383.798032
true,125017.307641,23,7,1,0,6,1262.952691,0.000000,123754.354950
true,3668.811451,38,1,0,0,1,0.000000,0.000000,3668.811451
true,5179.835001,96,3,0,0,3,0.000000,0.000000,5179.835001
true,21917.663275,27,2,0,0,2,0.000000,0.000000,21917.663275
true,322.225281,9,1,0,0,1,0.000000,0.000000,322.225281
true,13909.108223,21,2,0,0,2,0.000000,0.000000,13909.108223
true,27044.859318,28,2,0,0,2,0.000000,0.000000,27044.859318
true,16161.539687,88,3,0,0,3,0.000000,0.000000,16161.539687
true,76712.276264,18,4,1,0,3,798.396902,0.000000,75913.879362
true,39864.992538,95,2,0,0,2,0.000000,0.000000,39864.992538
true,19774.660966,33,4,1,0,4,266.941285,0.000000,19507.719680
true,18341.655523,10,2,1,0,1,890.286441,0.000000,17451.369082
true,57685.967298,70,5,1,0,4,230.464924,0.000000,57455.502375
true,1383.938433,79,1,0,0,1,0.000000,0.000000,1383.938433
true,1810.786801,79,2,0,0,2,0.000000,0.000000,1810.786801
true,52931.834185,9,8,1,0,7,460.186170,0.000000,52471.648015
true,13261.756538,52,1,0,0,1,0.000000,0.000000,13261.756538
true,25442.501067,22,3,0,0,3,0.000000,0.000000,25442.501067
true,101329.462853,37,7,1,0,6,596.817874,0.000000,100732.644979
true,11234.009644,66,2,0,0,2,0.000000,0.000000,11234.009644
true,31225.027309,16,6,1,0,5,58.221461,0.000000,31166.805847
true,24015.649644,20,3,1,0,3,272.236702,0.000000,23743.412941
true,3682.367167,53,1,0,0,1,0.000000,0.000000,3682.367167
true,105720.120977,9,13,4,0,9,4342.832809,0.000000,101377.288169
true,62564.108907,26,4,0,0,4,0.000000,0.000000,62564.108907
true,4407.568425,52,2,0,0,2,0.000000,0.000000,4407.568425
true,23878.900333,3,3,1,0,3,678.907938,0.000000,23199.992395
true,74674.129037,49,6,1,0,5,8.515786,0.000000,74665.613251
true,94603.131487,18,7,0,0,7,0.000000,0.000000,94603.131487
true,5421.333905,95,2,1,0,1,2809.510952,0.000000,2611.822953
true,2528.076625,20,3,0,0,3,0.000000,0.000000,2528.076625
true,65623.101833,78,3,0,0,3,0.000000,0.000000,65623.101833
true,483.435330,70,1,0,0,1,0.000000,0.000000,483.435330
true,8383.456980,66,1,0,0,1,0.000000,0.000000,8383.456980
true,6609.451432,63,2,0,0,2,0.000000,0.000000,6609.451432
true,67873.050491,25,4,0,0,4,0.000000,0.000000,67873.050491
true,6051.036394,2,2,0,0,2,0.000000,0.000000,6051.036394
true,1076.918478,53,1,0,0,1,0.000000,0.000000,1076.918478
true,90.943517,16,1,1,0,0,90.943517,0.000000,0.000000
true,108973.157878,80,10,0,0,10,0.000000,0.000000,108973.157878
true,29226.342780,49,4,1,0,3,172.051020,0.000000,29054.291760
true,14011.514055,17,1,0,0,1,0.000000,0.000000,14011.514055
true,2778.339033,44,1,0,0,1,0.000000,0.000000,2778.339033
true,48885.513277,27,3,0,0,3,0.000000,0.000000,48885.513277
true,24705.838154,25,4,1,0,3,227.565998,0.000000,24478.272156
true,25678.408997,12,6,0,0,6,0.000000,0.000000,25678.408997
true,19900.538217,89,1,0,0,1,0.000000,0.000000,19900.538217
true,12602.699186,29,2,0,0,2,0.000000,0.000000,12602.699186
true,8724.024728,98,2,1,0,1,134.455007,0.000000,8589.569721
true,7826.691169,85,1,0,0,1,0.000000,0.000000,7826.691169
true,69171.828510,8,5,1,0,4,1197.719213,0.000000,67974.109297
true,3754.913856,29,1,0,0,1,0.000000,0.000000,3754.913856
true,73257.415107,53,3,0,0,3,0.000000,0.000000,73257.415107
true,9108.300099,23,2,0,0,2,0.000000,0.000000,9108.300099
true,31556.905197,90,3,0,0,3,0.000000,0.000000,31556.905197
true,15951.927121,58,2,0,0,2,0.000000,0.000000,15951.927121
true,8583.024859,34,3,0,0,3,0.000000,0.000000,8583.024859
true,4679.868393,39,6,2,0,4,540.832548,0.000000,4139.035846
true,4010.241302,33,2,0,0,2,0.000000,0.000000,4010.241302
true,25499.165170,53,3,0,0,3,0.000000,0.000000,25499.165170
true,23687.181556,29,2,0,0,2,0.000000,0.000000,23687.181556
true,16455.181009,31,3,0,0,3,0.000000,0.000000,16455.181009
true,83234.029677,42,10,1,0,10,462.641049,0.000000,82771.388628
true,4362.141631,23,1,0,0,1,0.000000,0.000000,4362.141631
true,53546.784947,7,3,0,0,3,0.000000,0.000000,53546.784947
true,73529.818822,11,7,3,0,5,2922.019081,0.000000,70607.799741
true,62237.209751,88,4,0,0,4,0.000000,0.000000,62237.209751
true,615.457467,90,1,1,0,0,615.457467,0.000000,0.000000
true,51902.531300,77,2,0,0,2,0.000000,0.000000,51902.531300
true,7230.763965,39,2,0,0,2,0.000000,0.000000,7230.763965
true,34614.596523,66,2,0,0,2,0.000000,0.000000,34614.596523
true,47961.872813,42,8,0,0,8,0.000000,0.000000,47961.872813
true,15699.998606,30,3,0,0,3,0.000000,0.000000,15699.998606
true,3713.886808,21,1,0,0,1,0.000000,0.000000,3713.886808
true,133574.720181,25,10,0,0,10,0.000000,0.000000,133574.720181
true,13101.838419,26,4,1,0,3,3081.710088,0.000000,10020.128331
true,10027.435080,39,3,0,0,3,0.000000,0.000000,10027.435080
true,53690.331632,30,5,1,0,4,29.940714,0.000000,53660.390918
true,4131.151640,47,1,0,0,1,0.000000,0.000000,4131.151640
true,7503.969176,41,1,0,0,1,0.000000,0.000000,7503.969176
true,7264.533103,27,1,0,0,1,0.000000,0.000000,7264.533103
true,73051.029631,47,6,0,0,6,0.000000,0.000000,73051.029631
true,1373.599637,99,1,0,0,1,0.000000,0.000000,1373.599637
true,28623.350701,6,3,0,0,3,0.000000,0.000000,28623.350701
true,1282.347054,84,1,0,0,1,0.000000,0.000000,1282.347054
true,32738.493775,50,5,0,0,5,0.000000,0.000000,32738.493775
true,3322.522154,29,1,0,0,1,0.000000,0.000000,3322.522154
true,29151.828688,26,5,0,0,5,0.000000,0.000000,29151.828688
true,22798.704148,28,4,0,0,4,0.000000,0.000000,22798.704148
true,4905.780873,7,2,0,0,2,0.000000,0.000000,4905.780873
true,144116.911183,6,9,1,0,8,97.714908,0.000000,144019.196276
true,10809.480494,92,2,0,0,2,0.000000,0.000000,10809.480494
true,133953.885493,33,3,0,0,3,0.000000,0.000000,133953.885493
true,101.627825,69,1,0,0,1,0.000000,0.000000,101.627825
true,28659.351004,43,3,0,0,3,0.000000,0.000000,28659.351004
true,32200.938106,18,5,1,0,4,150.721829,0.000000,32050.216277
true,42555.354010,5,7,0,0,7,0.000000,0.000000,42555.354010
true,90839.831964,66,5,0,1,4,0.000000,446.800000,90393.031964
true,40619.562721,33,1,0,0,1,0.000000,0.000000,40619.562721
true,14933.394729,59,2,1,0,1,877.479354,0.000000,14055.915374
true,14377.778363,7,1,0,0,1,0.000000,0.000000,14377.778363
true,33390.300745,39,3,0,0,3,0.000000,0.000000,33390.300745
true,68290.290426,83,3,0,0,3,0.000000,0.000000,68290.290426
true,12400.207098,22,3,0,0,3,0.000000,0.000000,12400.207098
true,13258.813127,29,3,0,0,3,0.000000,0.000000,13258.813127
true,30990.504836,26,6,0,0,6,0.000000,0.000000,30990.504836
true,21289.990860,14,4,0,0,4,0.000000,0.000000,21289.990860
true,5653.954428,60,2,0,0,2,0.000000,0.000000,5653.954428
true,11208.818813,29,2,0,0,2,0.000000,0.000000,11208.818813
true,13881.684478,73,3,0,0,3,0.000000,0.000000,13881.684478
true,9062.941311,18,4,1,0,3,321.293253,0.000000,8741.648058
true,9415.205923,76,1,0,0,1,0.000000,0.000000,9415.205923
true,21653.540291,86,2,0,0,2,0.000000,0.000000,21653.540291
true,17531.963634,89,1,0,0,1,0.000000,0.000000,17531.963634
true,1742.047320,42,1,0,0,1,0.000000,0.000000,1742.047320
true,46114.083804,36,4,0,0,4,0.000000,0.000000,46114.083804
true,101.146702,87,1,0,0,1,0.000000,0.000000,101.146702
true,7642.887787,80,1,0,0,1,0.000000,0.000000,7642.887787
true,16142.351294,38,3,0,0,3,0.000000,0.000000,16142.351294
true,826.694123,66,2,1,0,1,102.340678,0.000000,724.353445
true,78207.018537,20,6,0,0,6,0.000000,0.000000,78207.018537
true,73917.447105,26,2,0,0,2,0.000000,0.000000,73917.447105
true,3491.129564,56,3,1,0,2,50.291446,0.000000,3440.838118
true,10940.429049,30,2,1,0,1,201.595063,0.000000,10738.833987
true,152841.283099,41,8,0,0,8,0.000000,0.000000,152841.283099
true,39465.787618,52,8,1,0,8,176.648433,0.000000,39289.139185
true,60018.283688,66,3,0,0,3,0.000000,0.000000,60018.283688
true,63823.661777,41,5,1,0,4,239.774602,0.000000,63583.887175
true,34614.811901,67,1,0,0,1,0.000000,0.000000,34614.811901
true,14810.845503,15,2,1,0,1,573.957878,0.000000,14236.887626
true,15718.925845,15,5,0,0,5,0.000000,0.000000,15718.925845
true,10330.411363,78,2,0,0,2,0.000000,0.000000,10330.411363
true,12694.046576,97,2,0,0,2,0.000000,0.000000,12694.046576
true,88571.716631,31,7,1,0,6,1149.345415,0.000000,87422.371216
true,5996.140922,42,3,1,0,2,465.584227,0.000000,5530.556695
true,4183.637603,80,1,0,0,1,0.000000,0.000000,4183.637603
true,455.762878,65,1,0,0,1,0.000000,0.000000,455.762878
true,6968.275323,7,1,0,0,1,0.000000,0.000000,6968.275323
true,50299.125248,76,2,0,0,2,0.000000,0.000000,50299.125248
true,29650.932014,32,5,0,0,5,0.000000,0.000000,29650.932014
true,8566.134893,63,2,0,0,2,0.000000,0.000000,8566.134893
true,13448.519886,54,2,0,0,2,0.000000,0.000000,13448.519886
true,1308.989587,47,1,0,0,1,0.000000,0.000000,1308.989587
true,4792.798997,39,1,0,0,1,0.000000,0.000000,4792.798997
true,42541.432966,41,5,0,0,5,0.000000,0.000000,42541.432966
true,17707.280228,84,4,0,0,4,0.000000,0.000000,17707.280228
true,12405.125420,22,2,0,0,2,0.000000,0.000000,12405.125420
true,732.572486,100,1,1,0,0,732.572486,0.000000,0.000000
true,22946.235789,20,2,0,0,2,0.000000,0.000000,22946.235789
true,109071.776503,56,5,1,0,5,1971.551944,0.000000,107100.224559
true,30563.983474,28,3,0,0,3,0.000000,0.000000,30563.983474
true,3211.195124,67,2,1,0,1,125.017460,0.000000,3086.177665
true,34562.880806,25,7,1,0,6,144.829881,0.000000,34418.050925
true,21256.902562,12,2,0,0,2,0.000000,0.000000,21256.902562
true,8645.323347,77,4,0,0,4,0.000000,0.000000,8645.323347
true,82399.861229,30,7,0,0,7,0.000000,0.000000,82399.861229
true,5081.596942,6,1,0,0,1,0.000000,0.000000,5081.596942
true,1217.715012,84,1,0,0,1,0.000000,0.000000,1217.715012
true,6679.527464,30,3,0,0,3,0.000000,0.000000,6679.527464
true,96794.238201,36,9,0,0,9,0.000000,0.000000,96794.238201
true,4870.266059,75,1,0,0,1,0.000000,0.000000,4870.266059
true,56069.825886,23,10,1,0,10,606.649966,0.000000,55463.175920
true,16994.562451,96,1,0,0,1,0.000000,0.000000,16994.562451
true,1321.639421,93,1,0,0,1,0.000000,0.000000,1321.639421
true,710.282286,69,1,0,0,1,0.000000,0.000000,710.282286
true,222502.394264,14,9,0,0,9,0.000000,0.000000,222502.394264
true,118011.027203,22,13,0,0,13,0.000000,0.000000,118011.027203
true,224.950031,34,1,0,0,1,0.000000,0.000000,224.950031
true,258.988608,98,1,1,0,0,258.988608,0.000000,0.000000
true,39281.432178,61,6,0,0,6,0.000000,0.000000,39281.432178
true,708.825080,66,1,0,0,1,0.000000,0.000000,708.825080
true,4774.574267,32,1,0,0,1,0.000000,0.000000,4774.574267
true,134391.818978,34,8,1,0,7,182.990984,0.000000,134208.827993
true,74584.962641,16,2,0,0,2,0.000000,0.000000,74584.962641
true,1162.537448,32,1,0,0,1,0.000000,0.000000,1162.537448
true,39670.803915,46,6,0,0,6,0.000000,0.000000,39670.803915
true,72655.062670,22,6,0,0,6,0.000000,0.000000,72655.062670
true,2277.650123,30,1,0,0,1,0.000000,0.000000,2277.650123
true,13944.513923,38,4,1,0,3,1018.124126,0.000000,12926.389797
true,21026.778463,82,4,0,0,4,0.000000,0.000000,21026.778463
true,265362.516654,28,19,0,0,19,0.000000,0.000000,265362.516654
true,29340.384768,46,2,0,0,2,0.000000,0.000000,29340.384768
true,147052.352260,63,6,0,0,6,0.000000,0.000000,147052.352260
true,2505.107404,55,1,0,0,1,0.000000,0.000000,2505.107404
true,117855.046955,63,5,0,0,5,0.000000,0.000000,117855.046955
true,22481.260179,32,3,0,0,3,0.000000,0.000000,22481.260179
true,127809.491569,18,7,0,0,7,0.000000,0.000000,127809.491569
true,15441.634153,27,5,0,0,5,0.000000,0.000000,15441.634153
true,13752.749766,44,4,1,0,3,360.189499,0.000000,13392.560267
true,18534.566075,18,4,1,0,3,58.553547,0.000000,18476.012528
true,18410.463702,74,2,0,0,2,0.000000,0.000000,18410.463702
true,20571.779890,15,2,0,0,2,0.000000,0.000000,20571.779890
true,16208.372396,34,3,0,0,3,0.000000,0.000000,16208.372396
true,67681.612912,42,1,0,0,1,0.000000,0.000000,67681.612912
true,12040.569142,12,4,1,0,3,316.108453,0.000000,11724.460689
true,1673.884109,60,1,0,0,1,0.000000,0.000000,1673.884109
true,198.889515,13,1,1,0,0,198.889515,0.000000,0.000000
true,15672.903875,51,3,0,0,3,0.000000,0.000000,15672.903875
true,39064.756540,33,3,0,0,3,0.000000,0.000000,39064.756540
true,65657.410833,28,4,0,0,4,0.000000,0.000000,65657.410833
true,36110.475812,32,6,0,0,6,0.000000,0.000000,36110.475812
true,15750.956479,49,2,0,0,2,0.000000,0.000000,15750.956479
true,1779.163619,25,1,0,0,1,0.000000,0.000000,1779.163619
true,15003.638446,38,2,0,0,2,0.000000,0.000000,15003.638446
true,142960.878561,8,6,0,0,6,0.000000,0.000000,142960.878561
true,207725.389845,42,8,0,0,8,0.000000,0.000000,207725.389845
true,15546.499984,66,2,0,0,2,0.000000,0.000000,15546.499984
true,217556.096805,63,7,0,0,7,0.000000,0.000000,217556.096805
true,4804.783079,33,2,0,0,2,0.000000,0.000000,4804.783079
true,43069.473051,15,3,0,0,3,0.000000,0.000000,43069.473051
true,22591.063680,29,2,0,0,2,0.000000,0.000000,22591.063680
true,58991.082960,29,5,0,0,5,0.000000,0.000000,58991.082960
true,64.170636,18,1,0,0,1,0.000000,0.000000,64.170636
true,40267.309262,57,6,0,0,6,0.000000,0.000000,40267.309262
true,14784.467298,36,4,1,0,4,209.093714,0.000000,14575.373584
true,7959.054316,7,2,0,0,2,0.000000,0.000000,7959.054316
true,1023.105546,5,1,0,0,1,0.000000,0.000000,1023.105546
true,6563.019077,60,1,0,0,1,0.000000,0.000000,6563.019077
true,4884.549586,11,2,2,0,1,955.298717,0.000000,3929.250869
true,2535.201972,42,1,0,0,1,0.000000,0.000000,2535.201972
true,73469.857810,39,4,0,0,4,0.000000,0.000000,73469.857810
true,12891.422320,52,2,0,0,2,0.000000,0.000000,12891.422320
true,13156.316751,26,2,0,0,2,0.000000,0.000000,13156.316751
true,122452.619561,28,13,2,0,12,3514.581323,0.000000,118938.038239
true,85872.406629,42,6,0,0,6,0.000000,0.000000,85872.406629
true,77607.795492,6,9,0,0,9,0.000000,0.000000,77607.795492
true,22533.782541,56,1,0,0,1,0.000000,0.000000,22533.782541
true,1871.335377,56,1,0,0,1,0.000000,0.000000,1871.335377
true,15667.401904,16,3,2,0,1,334.640279,0.000000,15332.761625
true,42396.819973,79,3,0,0,3,0.000000,0.000000,42396.819973
true,782.017129,83,1,0,0,1,0.000000,0.000000,782.017129
true,15901.440310,49,6,0,0,6,0.000000,0.000000,15901.440310
true,172994.121606,19,10,0,0,10,0.000000,0.000000,172994.121606
true,87073.227426,39,3,0,0,3,0.000000,0.000000,87073.227426
true,91662.661395,41,5,0,0,5,0.000000,0.000000,91662.661395
true,8998.888692,30,3,0,0,3,0.000000,0.000000,8998.888692
true,4417.955463,6,4,0,0,4,0.000000,0.000000,4417.955463
true,161.383764,25,1,0,0,1,0.000000,0.000000,161.383764
true,32485.960737,29,3,0,0,3,0.000000,0.000000,32485.960737
true,6353.941331,59,2,1,0,1,91.708153,0.000000,6262.233178
true,2390.038862,93,2,0,0,2,0.000000,0.000000,2390.038862
true,1508.731912,85,1,0,0,1,0.000000,0.000000,1508.731912
true,59172.838708,17,2,0,0,2,0.000000,0.000000,59172.838708
true,13020.853947,31,2,0,0,2,0.000000,0.000000,13020.853947
true,20381.806583,14,5,0,0,5,0.000000,0.000000,20381.806583
true,50932.954691,35,3,1,0,3,191.613613,0.000000,50741.341077
true,41277.391775,18,6,0,0,6,0.000000,0.000000,41277.391775
true,26361.349881,60,3,0,0,3,0.000000,0.000000,26361.349881
true,639.418717,51,1,0,0,1,0.000000,0.000000,639.418717
true,25893.823233,94,2,0,0,2,0.000000,0.000000,25893.823233
true,52399.360554,39,5,1,0,4,903.661253,0.000000,51495.699301
true,18174.911983,22,3,2,0,2,71.895292,0.000000,18103.016691
true,9505.952217,51,2,0,0,2,0.000000,0.000000,9505.952217
true,80053.393320,12,16,4,0,14,850.366662,0.000000,79203.026658
true,15772.712972,82,1,0,0,1,0.000000,0.000000,15772.712972
true,10092.090214,10,3,0,0,3,0.000000,0.000000,10092.090214
true,36160.598068,37,6,0,0,6,0.000000,0.000000,36160.598068
true,19412.571203,7,3,0,0,3,0.000000,0.000000,19412.571203
true,144700.555066,26,7,0,0,7,0.000000,0.000000,144700.555066
true,1469.995985,24,1,0,0,1,0.000000,0.000000,1469.995985
true,15212.334388,12,3,0,0,3,0.000000,0.000000,15212.334388
true,2437.350120,23,1,0,0,1,0.000000,0.000000,2437.350120
true,3178.493136,38,2,0,0,2,0.000000,0.000000,3178.493136
true,3661.012416,6,1,0,0,1,0.000000,0.000000,3661.012416
true,3369.948837,76,1,0,0,1,0.000000,0.000000,3369.948837
true,6748.602572,20,2,1,0,1,169.199775,0.000000,6579.402797
true,107466.180181,13,5,0,0,5,0.000000,0.000000,107466.180181
true,3846.595242,36,2,0,0,2,0.000000,0.000000,3846.595242
