has_stockout,total_stockout_kg,first_stockout_day,number_of_stockout_days,fw_stockout_days,fuel_stockout_days,ammo_stockout_days,total_fw_stockout_kg,total_fuel_stockout_kg,total_ammo_stockout_kg
true,6760.286802,4,1,0,0,1,0.000000,0.000000,6760.286802
true,16166.738084,4,1,0,0,1,0.000000,0.000000,16166.738084
true,816.521918,4,1,1,0,0,816.521918,0.000000,0.000000
true,14723.858874,5,1,0,0,1,0.000000,0.000000,14723.858874
true,6709.722535,9,2,0,0,2,0.000000,0.000000,6709.722535
true,22839.287826,7,1,0,0,1,0.000000,0.000000,22839.287826
true,129.445398,9,1,1,0,0,129.445398,0.000000,0.000000
true,8712.804705,6,1,0,0,1,0.000000,0.000000,8712.804705
true,59210.981326,4,3,0,0,3,0.000000,0.000000,59210.981326
true,654.296840,3,1,0,0,1,0.000000,0.000000,654.296840
true,14428.515744,8,2,0,0,2,0.000000,0.000000,14428.515744
true,268.851798,9,1,1,0,0,268.851798,0.000000,0.000000
true,10045.726973,5,1,0,0,1,0.000000,0.000000,10045.726973
true,6609.803778,10,1,0,0,1,0.000000,0.000000,6609.803778
true,90514.013887,6,4,0,0,4,0.000000,0.000000,90514.013887
true,232.490577,10,1,0,0,1,0.000000,0.000000,232.490577
true,187.822288,9,1,1,0,0,187.822288,0.000000,0.000000
true,6011.227389,8,1,0,0,1,0.000000,0.000000,6011.227389
true,15611.853725,10,1,0,0,1,0.000000,0.000000,15611.853725
true,2628.058134,9,1,0,0,1,0.000000,0.000000,2628.058134
true,10248.894048,5,2,0,0,2,0.000000,0.000000,10248.894048
true,13284.463130,3,3,0,0,3,0.000000,0.000000,13284.463130
true,2387.350126,7,1,0,0,1,0.000000,0.000000,2387.350126
true,3302.901262,8,1,0,0,1,0.000000,0.000000,3302.901262
true,24403.729125,6,2,0,0,2,0.000000,0.000000,24403.729125
true,4862.005650,10,1,0,0,1,0.000000,0.000000,4862.005650
true,9872.076134,9,1,0,0,1,0.000000,0.000000,9872.076134
true,73.289911,9,1,0,0,1,0.000000,0.000000,73.289911
true,4321.031761,4,1,0,0,1,0.000000,0.000000,4321.031761
true,12683.336257,9,1,0,0,1,0.000000,0.000000,12683.336257
true,10405.524448,6,1,0,0,1,0.000000,0.000000,10405.524448
true,4673.121400,3,1,0,0,1,0.000000,0.000000,4673.121400
true,26519.843409,8,2,0,0,2,0.000000,0.000000,26519.843409
true,28000.399650,7,2,0,0,2,0.000000,0.000000,28000.399650
true,6285.482624,9,1,0,0,1,0.000000,0.000000,6285.482624
true,7584.643949,10,1,0,0,1,0.000000,0.000000,7584.643949
true,3230.682934,7,1,0,0,1,0.000000,0.000000,3230.682934
true,19596.828137,10,1,0,0,1,0.000000,0.000000,19596.828137
true,34684.100195,9,2,0,0,2,0.000000,0.000000,34684.100195
true,15094.314718,8,1,0,0,1,0.000000,0.000000,15094.314718
true,3455.695414,5,1,0,0,1,0.000000,0.000000,3455.695414
true,176.451450,7,1,1,0,0,176.451450,0.000000,0.000000
true,7765.385844,7,1,0,0,1,0.000000,0.000000,7765.385844
true,1050.770571,10,1,0,0,1,0.000000,0.000000,1050.770571
true,8123.492613,5,2,1,0,1,176.711844,0.000000,7946.780770
true,3117.886718,10,1,0,0,1,0.000000,0.000000,3117.886718
true,19.746595,10,1,1,0,0,19.746595,0.000000,0.000000
true,96.851606,8,1,1,0,0,96.851606,0.000000,0.000000
true,5027.956900,9,1,0,0,1,0.000000,0.000000,5027.956900
true,24636.487030,9,1,0,0,1,0.000000,0.000000,24636.487030
true,34375.857354,5,3,0,0,3,0.000000,0.000000,34375.857354
true,8199.042118,10,1,0,0,1,0.000000,0.000000,8199.042118
true,18180.165905,9,2,0,0,2,0.000000,0.000000,18180.165905
true,16830.920969,8,2,0,0,2,0.000000,0.000000,16830.920969
true,2382.808402,5,1,0,0,1,0.000000,0.000000,2382.808402
true,3469.179124,8,1,0,0,1,0.000000,0.000000,3469.179124
true,9073.187194,9,1,0,0,1,0.000000,0.000000,9073.187194
true,6356.110636,10,1,0,0,1,0.000000,0.000000,6356.110636
true,8452.268237,8,2,0,0,2,0.000000,0.000000,8452.268237
true,6850.287251,10,1,0,0,1,0.000000,0.000000,6850.287251
true,1270.156347,6,1,0,0,1,0.000000,0.000000,1270.156347
true,27252.877784,7,3,0,0,3,0.000000,0.000000,27252.877784
true,3847.296268,5,1,0,0,1,0.000000,0.000000,3847.296268
true,21200.688319,8,1,0,0,1,0.000000,0.000000,21200.688319
true,31007.068514,6,4,0,0,4,0.000000,0.000000,31007.068514
true,48032.587816,9,2,0,0,2,0.000000,0.000000,48032.587816
true,5833.079342,10,1,0,0,1,0.000000,0.000000,5833.079342
true,67.773494,9,1,0,0,1,0.000000,0.000000,67.773494
true,708.500894,6,1,0,0,1,0.000000,0.000000,708.500894
true,33212.164005,4,4,0,0,4,0.000000,0.000000,33212.164005
true,25800.427435,8,2,0,0,2,0.000000,0.000000,25800.427435
true,14506.350504,10,1,0,0,1,0.000000,0.000000,14506.350504
true,948.754518,9,1,0,0,1,0.000000,0.000000,948.754518
true,14407.067561,6,2,0,0,2,0.000000,0.000000,14407.067561
true,2456.358516,10,1,0,0,1,0.000000,0.000000,2456.358516
true,5614.708850,10,1,0,0,1,0.000000,0.000000,5614.708850
true,455.968456,8,1,0,0,1,0.000000,0.000000,455.968456
true,9056.075930,6,2,0,0,2,0.000000,0.000000,9056.075930
true,88431.553036,4,2,0,0,2,0.000000,0.000000,88431.553036
true,2936.678838,7,2,0,0,2,0.000000,0.000000,2936.678838
true,24275.674122,8,2,0,0,2,0.000000,0.000000,24275.674122
true,257.633971,7,1,0,0,1,0.000000,0.000000,257.633971
true,5356.012773,9,1,0,0,1,0.000000,0.000000,5356.012773
true,3067.240665,10,1,0,0,1,0.000000,0.000000,3067.240665
true,3551.906338,5,1,0,0,1,0.000000,0.000000,3551.906338
true,6936.798667,5,2,0,0,2,0.000000,0.000000,6936.798667
true,24694.162558,10,1,0,0,1,0.000000,0.000000,24694.162558
true,2525.931189,10,1,0,0,1,0.000000,0.000000,2525.931189
true,7972.410181,7,1,0,0,1,0.000000,0.000000,7972.410181
true,9132.643027,6,1,0,0,1,0.000000,0.000000,9132.643027
true,125087.175803,5,5,0,0,5,0.000000,0.000000,125087.175803
true,13589.157028,3,2,1,0,1,34.584475,0.000000,13554.572552
true,12809.907562,6,1,0,0,1,0.000000,0.000000,12809.907562
true,3184.142765,6,1,0,0,1,0.000000,0.000000,3184.142765
true,43339.783348,3,5,0,0,5,0.000000,0.000000,43339.783348
true,5921.333062,9,1,1,0,1,114.823770,0.000000,5806.509292
